Unnamed: 0,Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR,Job_Level
2999,EMP0003000,Kathleen Shelton,Finance,Finance Manager,2018-10-20T00:00:00.000Z,"Barnesview, Iran",1.0,6.0,Resigned,Remote,1974511.0,Analyst
3000,EMP0003001,Shannon Murray MD,IT,CTO,2021-11-24T00:00:00.000Z,"North Richard, Guam",2.0,3.0,Resigned,Remote,835356.0,Executive
3001,EMP0003002,Linda Jackson,Sales,Sales Executive,2019-02-03T00:00:00.000Z,"Lake Luisview, Costa Rica",1.0,6.0,Active,On-site,521161.0,Analyst
3002,EMP0003003,Tyrone Chen,IT,Software Engineer,2015-08-23T00:00:00.000Z,"Davisshire, United Arab Emirates",5.0,9.0,Active,Remote,1595760.0,Manager
3003,EMP0003004,Teresa Barber,Marketing,Marketing Executive,2022-11-28T00:00:00.000Z,"North Elizabethburgh, Equatorial Guinea",4.0,2.0,Active,Remote,1192947.0,Specialist
3004,EMP0003005,Brian Johnson,HR,HR Manager,2022-08-28T00:00:00.000Z,"Gordonchester, North Macedonia",1.0,2.0,Terminated,Remote,1669874.0,Specialist
3005,EMP0003006,Donna Williams,Sales,Account Manager,2019-01-01T00:00:00.000Z,"Liuchester, Norway",2.0,6.0,Active,Remote,611207.0,Analyst
3006,EMP0003007,Zachary Bender,IT,Software Engineer,2020-09-04T00:00:00.000Z,"Jacquelinemouth, Netherlands Antilles",2.0,4.0,Active,On-site,1439498.0,Analyst
3007,EMP0003008,Roger Nelson,IT,Software Engineer,2019-05-11T00:00:00.000Z,"West Lisa, Kuwait",3.0,6.0,Resigned,Remote,728278.0,Analyst
3008,EMP0003009,Richard Scott,IT,DevOps Engineer,2017-12-07T00:00:00.000Z,"Jamiechester, Svalbard & Jan Mayen Islands",4.0,7.0,Resigned,Remote,1106071.0,Analyst
3009,EMP0003010,Alyssa Nelson,Finance,Accountant,2021-10-30T00:00:00.000Z,"Lambmouth, Uganda",1.0,3.0,Retired,On-site,510143.0,Specialist
3010,EMP0003011,Mary Sanchez,R&D,Product Developer,2018-10-01T00:00:00.000Z,"East Carolhaven, Turkmenistan",2.0,6.0,Active,Remote,815721.0,Analyst
3011,EMP0003012,Mark Williams,HR,Talent Acquisition Specialist,2021-10-05T00:00:00.000Z,"South Nancy, Zimbabwe",4.0,3.0,Active,On-site,793802.0,Specialist
3012,EMP0003013,Kelly Patrick,IT,Data Analyst,2016-07-08T00:00:00.000Z,"Williamhaven, Guam",2.0,9.0,Active,On-site,874829.0,Manager
3013,EMP0003014,Travis Kennedy,Operations,Operations Executive,2024-08-31T00:00:00.000Z,"South Ryantown, Pakistan",5.0,0.0,Retired,On-site,464653.0,Specialist
3014,EMP0003015,Isaiah Miller,IT,Software Engineer,2022-08-24T00:00:00.000Z,"Port Andrea, French Guiana",5.0,2.0,Resigned,Remote,1123814.0,Specialist
3015,EMP0003016,Meghan Carlson,Sales,Business Development Manager,2021-03-03T00:00:00.000Z,"South Diane, Saint Lucia",2.0,4.0,Active,On-site,1594631.0,Analyst
3016,EMP0003017,Michael Harris,IT,DevOps Engineer,2019-08-10T00:00:00.000Z,"New Melanie, Monaco",4.0,6.0,Resigned,On-site,671204.0,Analyst
3017,EMP0003018,Kathy Kaufman,IT,Software Engineer,2025-07-03T00:00:00.000Z,"Lesterburgh, Barbados",2.0,0.0,Resigned,On-site,1254987.0,Specialist
3018,EMP0003019,Terry Mcgee,Sales,Sales Executive,2015-02-11T00:00:00.000Z,"East Deniseshire, Angola",2.0,10.0,Active,Remote,516561.0,Manager
3019,EMP0003020,Jacob White,Sales,Sales Executive,2021-05-21T00:00:00.000Z,"Taraside, Equatorial Guinea",2.0,4.0,Active,On-site,455814.0,Analyst
3020,EMP0003021,John Mitchell,Sales,Sales Executive,2021-02-15T00:00:00.000Z,"Mistyberg, Marshall Islands",5.0,4.0,Active,Remote,739606.0,Analyst
3021,EMP0003022,Natalie Olson,Finance,Financial Analyst,2010-10-20T00:00:00.000Z,"East Mariahbury, Uruguay",3.0,14.0,Active,Remote,788499.0,Principal
3022,EMP0003023,Stephen Armstrong,Operations,Supply Chain Manager,2020-05-19T00:00:00.000Z,"Port Timothychester, Finland",3.0,5.0,Active,Remote,1076622.0,Analyst
3023,EMP0003024,Kimberly Olson,Finance,Financial Analyst,2022-03-12T00:00:00.000Z,"South Monicaview, Bouvet Island (Bouvetoya)",2.0,3.0,Resigned,On-site,1151628.0,Specialist
3024,EMP0003025,Stephen Davis,Sales,Sales Executive,2019-07-15T00:00:00.000Z,"Port Michaelborough, Niger",5.0,6.0,Active,On-site,522173.0,Analyst
3025,EMP0003026,Michael Martinez,Operations,Operations Executive,2023-10-01T00:00:00.000Z,"Jessicaton, Taiwan",5.0,1.0,Active,On-site,986338.0,Specialist
3026,EMP0003027,Julie Harris,Sales,Account Manager,2017-05-20T00:00:00.000Z,"Nguyenmouth, Georgia",4.0,8.0,Active,Remote,1090526.0,Analyst
3027,EMP0003028,Joshua Hall,Marketing,Content Strategist,2022-10-14T00:00:00.000Z,"Lake Annetteport, Thailand",4.0,2.0,Terminated,Remote,1079200.0,Specialist
3028,EMP0003029,Todd Cabrera,Sales,Account Manager,2019-12-10T00:00:00.000Z,"South Cody, United States of America",3.0,5.0,Active,On-site,1145405.0,Analyst
3029,EMP0003030,Tyler Hall,HR,HR Executive,2017-11-23T00:00:00.000Z,"New Holly, Bulgaria",4.0,7.0,Active,On-site,774504.0,Analyst
3030,EMP0003031,Andrew Martin,Operations,Supply Chain Manager,2025-04-09T00:00:00.000Z,"East Eric, South Africa",4.0,0.0,Active,On-site,780460.0,Specialist
3031,EMP0003032,Christopher Byrd,Operations,Operations Executive,2023-12-07T00:00:00.000Z,"Williamtown, Italy",3.0,1.0,Active,On-site,603374.0,Specialist
3032,EMP0003033,Alicia Tran,HR,HR Manager,2020-05-23T00:00:00.000Z,"Lake Emily, Denmark",3.0,5.0,Retired,On-site,1253691.0,Analyst
3033,EMP0003034,Allison Mcdaniel,Operations,Supply Chain Manager,2019-06-12T00:00:00.000Z,"South Crystal, Jersey",1.0,6.0,Active,Remote,500759.0,Analyst
3034,EMP0003035,James Barber,IT,DevOps Engineer,2016-06-26T00:00:00.000Z,"West Mariafurt, New Caledonia",1.0,9.0,Active,On-site,707767.0,Manager
3035,EMP0003036,Patricia Barnes,IT,DevOps Engineer,2020-08-24T00:00:00.000Z,"South Aprilmouth, Croatia",2.0,4.0,Retired,On-site,760832.0,Analyst
3036,EMP0003037,Becky Hall,Operations,Logistics Coordinator,2024-10-16T00:00:00.000Z,"Ryanshire, Mauritius",4.0,0.0,Active,Remote,508835.0,Specialist
3037,EMP0003038,Brittney Morgan,IT,Data Analyst,2014-02-07T00:00:00.000Z,"Port Amberburgh, Nepal",5.0,11.0,Terminated,Remote,1035650.0,Manager
3038,EMP0003039,Anita Kelley,Operations,Operations Executive,2023-04-11T00:00:00.000Z,"Sanchezport, Nauru",5.0,2.0,Active,Remote,918565.0,Specialist
3039,EMP0003040,Amanda Phillips,Marketing,SEO Specialist,2025-03-07T00:00:00.000Z,"South Melissa, Italy",4.0,0.0,Resigned,Remote,714571.0,Specialist
3040,EMP0003041,Debra Green DDS,IT,Software Engineer,2023-07-06T00:00:00.000Z,"Nicholsborough, Sierra Leone",2.0,2.0,Active,On-site,1019153.0,Specialist
3041,EMP0003042,Victor Black,Sales,Sales Director,2016-06-28T00:00:00.000Z,"Daltonshire, Senegal",3.0,9.0,Resigned,On-site,427073.0,Executive
3042,EMP0003043,Ms. Mary Cline,Sales,Business Development Manager,2012-04-02T00:00:00.000Z,"North Rebecca, Pitcairn Islands",4.0,13.0,Active,Remote,1224243.0,Principal
3043,EMP0003044,Chad Small,Finance,Accountant,2010-12-07T00:00:00.000Z,"North Nathanielchester, Martinique",2.0,14.0,Active,On-site,825936.0,Principal
3044,EMP0003045,Christopher Rasmussen,IT,DevOps Engineer,2018-06-19T00:00:00.000Z,"Port Lisamouth, French Polynesia",5.0,7.0,Active,On-site,514216.0,Analyst
3045,EMP0003046,Cody Flores,Operations,Operations Executive,2022-09-02T00:00:00.000Z,"East Seanland, Turkmenistan",2.0,2.0,Active,On-site,544327.0,Specialist
3046,EMP0003047,Jasmine Lewis,IT,Data Analyst,2014-08-07T00:00:00.000Z,"Smithview, Korea",4.0,11.0,Active,On-site,580479.0,Manager
3047,EMP0003048,John Brewer,HR,HR Executive,2023-07-25T00:00:00.000Z,"Tammyfurt, Montserrat",1.0,2.0,Active,On-site,472171.0,Specialist
3048,EMP0003049,Heather Nelson,IT,DevOps Engineer,2022-09-24T00:00:00.000Z,"Leblancside, Guernsey",1.0,2.0,Terminated,On-site,784985.0,Specialist
3049,EMP0003050,Rachel Ramos,IT,Software Engineer,2015-12-07T00:00:00.000Z,"Paulville, Kenya",1.0,9.0,Active,On-site,791040.0,Manager
3050,EMP0003051,Nicole Flores,R&D,Research Scientist,2023-10-14T00:00:00.000Z,"New John, Greece",1.0,1.0,Active,On-site,832890.0,Specialist
3051,EMP0003052,Michael Arnold,Marketing,Marketing Executive,2015-09-07T00:00:00.000Z,"Harveyview, Saint Lucia",2.0,9.0,Resigned,On-site,459939.0,Manager
3052,EMP0003053,Michael Ryan,Sales,Account Manager,2022-10-24T00:00:00.000Z,"Carrietown, Dominica",2.0,2.0,Resigned,On-site,936612.0,Specialist
3053,EMP0003054,Mary Bowers,R&D,Lab Technician,2016-11-06T00:00:00.000Z,"North Jamesberg, Singapore",3.0,8.0,Active,On-site,860122.0,Analyst
3054,EMP0003055,John Lee,Marketing,Content Strategist,2018-07-25T00:00:00.000Z,"West Shawna, Liberia",1.0,7.0,Active,On-site,775098.0,Analyst
3055,EMP0003056,Angela Davis,IT,Software Engineer,2012-03-31T00:00:00.000Z,"East Allison, Venezuela",1.0,13.0,Active,On-site,1355819.0,Principal
3056,EMP0003057,Eric Reyes,IT,Data Analyst,2020-11-10T00:00:00.000Z,"Lake Michele, Zambia",1.0,4.0,Active,Remote,1019833.0,Analyst
3057,EMP0003058,Kristopher Thompson,Marketing,Marketing Executive,2022-08-17T00:00:00.000Z,"East Richard, Malaysia",1.0,2.0,Active,Remote,1059797.0,Specialist
3058,EMP0003059,Kathleen Barker,IT,DevOps Engineer,2013-01-29T00:00:00.000Z,"Lake Donna, Bolivia",3.0,12.0,Active,On-site,1052075.0,Principal
3059,EMP0003060,Michael Johnson,Operations,Logistics Coordinator,2019-10-11T00:00:00.000Z,"North Kayleeside, Taiwan",3.0,5.0,Active,Remote,663626.0,Analyst
3060,EMP0003061,Ryan Nichols,IT,Software Engineer,2017-10-13T00:00:00.000Z,"Geraldchester, Somalia",2.0,7.0,Active,On-site,1147472.0,Analyst
3061,EMP0003062,Morgan Peterson DVM,IT,Software Engineer,2022-10-08T00:00:00.000Z,"East Codymouth, Gibraltar",2.0,2.0,Active,Remote,1027483.0,Specialist
3062,EMP0003063,John Ryan,Sales,Sales Executive,2025-07-26T00:00:00.000Z,"New Patriciahaven, Mali",2.0,0.0,Resigned,Remote,582980.0,Specialist
3063,EMP0003064,Nancy Hicks,HR,HR Manager,2019-08-26T00:00:00.000Z,"Mitchellbury, Sao Tome and Principe",2.0,5.0,Active,On-site,1441452.0,Analyst
3064,EMP0003065,Martin Jones,Sales,Business Development Manager,2019-02-26T00:00:00.000Z,"South James, Germany",3.0,6.0,Resigned,On-site,1011530.0,Analyst
3065,EMP0003066,Shane Lopez,Sales,Sales Executive,2016-12-20T00:00:00.000Z,"North Cody, Jordan",3.0,8.0,Terminated,Remote,432337.0,Analyst
3066,EMP0003067,James Berry,IT,Software Engineer,2017-03-31T00:00:00.000Z,"Torresmouth, Lao People's Democratic Republic",3.0,8.0,Active,On-site,1270964.0,Analyst
3067,EMP0003068,Jennifer Jones,Sales,Sales Executive,2019-01-04T00:00:00.000Z,"New Mitchell, Aruba",4.0,6.0,Active,On-site,579568.0,Analyst
3068,EMP0003069,Krystal Sanchez,Sales,Sales Executive,2023-01-04T00:00:00.000Z,"Joseview, Guadeloupe",5.0,2.0,Active,On-site,886618.0,Specialist
3069,EMP0003070,Ryan Reynolds,Operations,Logistics Coordinator,2024-10-20T00:00:00.000Z,"Hernandezville, Grenada",1.0,0.0,Active,On-site,633382.0,Specialist
3070,EMP0003071,Jennifer Johnson,Marketing,Marketing Executive,2019-10-04T00:00:00.000Z,"Martinchester, Australia",2.0,5.0,Active,Remote,781460.0,Analyst
3071,EMP0003072,Veronica Bridges,HR,Talent Acquisition Specialist,2021-07-29T00:00:00.000Z,"Sullivanborough, Uruguay",4.0,4.0,Resigned,Remote,745326.0,Analyst
3072,EMP0003073,Jasmine White,IT,Software Engineer,2016-10-27T00:00:00.000Z,"Smithside, Saint Kitts and Nevis",5.0,8.0,Active,On-site,612907.0,Analyst
3073,EMP0003074,Christine Lloyd,Marketing,Marketing Executive,2012-04-20T00:00:00.000Z,"South Charlesstad, Antarctica (the territory South of 60 deg S)",2.0,13.0,Resigned,On-site,947567.0,Principal
3074,EMP0003075,Katherine Curry,IT,Data Analyst,2024-04-23T00:00:00.000Z,"North Dustin, Azerbaijan",4.0,1.0,Active,On-site,917046.0,Specialist
3075,EMP0003076,Adam Villarreal,Sales,Sales Executive,2017-06-28T00:00:00.000Z,"East Richard, Jersey",2.0,8.0,Active,On-site,531011.0,Analyst
3076,EMP0003077,Matthew Bennett,Operations,Supply Chain Manager,2025-04-16T00:00:00.000Z,"South Williamstad, Gabon",5.0,0.0,Active,On-site,470548.0,Specialist
3077,EMP0003078,Troy Lucas,Sales,Sales Executive,2021-10-20T00:00:00.000Z,"Thomasbury, Bolivia",3.0,3.0,Resigned,On-site,483649.0,Specialist
3078,EMP0003079,Katherine Hart,HR,HR Executive,2025-01-22T00:00:00.000Z,"Chavezton, San Marino",1.0,0.0,Active,On-site,614652.0,Specialist
3079,EMP0003080,Carol Harrison,Marketing,Marketing Executive,2024-07-27T00:00:00.000Z,"Hannamouth, Saint Barthelemy",2.0,1.0,Resigned,On-site,731212.0,Specialist
3080,EMP0003081,Dana Rodriguez DDS,Operations,Operations Executive,2019-01-16T00:00:00.000Z,"North Benjamin, Saint Vincent and the Grenadines",4.0,6.0,Active,On-site,1180952.0,Analyst
3081,EMP0003082,Kayla Ford,IT,Software Engineer,2018-09-29T00:00:00.000Z,"East Janice, Saint Vincent and the Grenadines",2.0,6.0,Active,Remote,1021290.0,Analyst
3082,EMP0003083,Michael Brown,Sales,Sales Executive,2023-07-24T00:00:00.000Z,"South Kimberlyville, France",5.0,2.0,Retired,On-site,875819.0,Specialist
3083,EMP0003084,Christopher Anderson,Sales,Account Manager,2024-11-11T00:00:00.000Z,"North Tiffany, Australia",5.0,0.0,Active,On-site,940141.0,Specialist
3084,EMP0003085,Heather Ball,IT,Data Analyst,2017-08-25T00:00:00.000Z,"Williamsonmouth, Isle of Man",4.0,7.0,Active,On-site,1083660.0,Analyst
3085,EMP0003086,Angela Cox,Sales,Sales Executive,2023-08-09T00:00:00.000Z,"North Sharonview, Kuwait",5.0,2.0,Active,On-site,565441.0,Specialist
3086,EMP0003087,Steven Shaffer,Sales,Account Manager,2020-10-25T00:00:00.000Z,"Stevebury, Costa Rica",4.0,4.0,Retired,On-site,1112364.0,Analyst
3087,EMP0003088,David Manning,IT,DevOps Engineer,2022-12-04T00:00:00.000Z,"North Jeff, Djibouti",3.0,2.0,Active,Remote,913283.0,Specialist
3088,EMP0003089,Timothy Murray,Sales,Business Development Manager,2020-01-20T00:00:00.000Z,"Port Lindsay, Iran",1.0,5.0,Active,Remote,1720884.0,Analyst
3089,EMP0003090,Samantha Barber,Operations,Operations Executive,2024-11-08T00:00:00.000Z,"New Destinyside, Seychelles",2.0,0.0,Retired,Remote,420060.0,Specialist
3090,EMP0003091,Sherry Mann,Finance,Financial Analyst,2020-06-05T00:00:00.000Z,"Walkerton, Uganda",5.0,5.0,Active,On-site,1126017.0,Analyst
3091,EMP0003092,Debra Gonzalez,Marketing,Marketing Executive,2022-07-13T00:00:00.000Z,"Bowmanview, Turkmenistan",3.0,3.0,Active,On-site,1029896.0,Specialist
3092,EMP0003093,Connor Fuller,IT,DevOps Engineer,2025-07-24T00:00:00.000Z,"New Adrianshire, Oman",4.0,0.0,Active,On-site,680850.0,Specialist
3093,EMP0003094,Cody Mccarthy,IT,Software Engineer,2017-04-18T00:00:00.000Z,"Port Juliahaven, Algeria",3.0,8.0,Active,Remote,619621.0,Analyst
3094,EMP0003095,Keith Barrera,Marketing,Marketing Executive,2018-06-25T00:00:00.000Z,"Tapiaborough, Martinique",2.0,7.0,Active,On-site,405981.0,Analyst
3095,EMP0003096,Julie Chapman,Sales,Account Manager,2022-05-31T00:00:00.000Z,"Johnsonberg, Benin",5.0,3.0,Active,Remote,604620.0,Specialist
3096,EMP0003097,Paul Mcbride,IT,Data Analyst,2012-12-09T00:00:00.000Z,"West Aliciaside, Guatemala",2.0,12.0,Active,On-site,876114.0,Principal
3097,EMP0003098,Kimberly West,Marketing,SEO Specialist,2019-12-22T00:00:00.000Z,"Elizabethfort, Liberia",5.0,5.0,Resigned,On-site,611019.0,Analyst
3098,EMP0003099,Megan Flores,R&D,Product Developer,2024-05-30T00:00:00.000Z,"Jessicabury, Andorra",3.0,1.0,Active,On-site,529680.0,Specialist
3099,EMP0003100,Brandon Palmer,Operations,Operations Director,2023-01-15T00:00:00.000Z,"North Priscilla, Antarctica (the territory South of 60 deg S)",4.0,2.0,Active,On-site,985733.0,Executive
3100,EMP0003101,Kristin Jordan,IT,CTO,2016-11-30T00:00:00.000Z,"East Bruce, Albania",1.0,8.0,Resigned,On-site,611061.0,Executive
3101,EMP0003102,Danny Campos,IT,DevOps Engineer,2023-02-18T00:00:00.000Z,"Bennettstad, United States of America",5.0,2.0,Active,On-site,1180579.0,Specialist
3102,EMP0003103,Melinda Allen,IT,Software Engineer,2016-01-24T00:00:00.000Z,"North Richardland, Guinea",1.0,9.0,Active,On-site,1022645.0,Manager
3103,EMP0003104,Maria Kirby,IT,Software Engineer,2023-12-18T00:00:00.000Z,"South Sharibury, Barbados",3.0,1.0,Active,On-site,604148.0,Specialist
3104,EMP0003105,Beth Curtis,R&D,Research Scientist,2017-01-19T00:00:00.000Z,"South Randy, Djibouti",3.0,8.0,Resigned,On-site,906796.0,Analyst
3105,EMP0003106,Samantha Mckee,Marketing,Marketing Executive,2024-02-05T00:00:00.000Z,"South Lauriefurt, San Marino",2.0,1.0,Active,On-site,1169368.0,Specialist
3106,EMP0003107,Antonio Sherman,Sales,Account Manager,2024-11-07T00:00:00.000Z,"Blakeshire, Bolivia",4.0,0.0,Active,On-site,704700.0,Specialist
3107,EMP0003108,Kelli Alvarado,IT,Data Analyst,2021-07-11T00:00:00.000Z,"North Nicholas, Ecuador",5.0,4.0,Resigned,Remote,664899.0,Analyst
3108,EMP0003109,Samantha Fisher,IT,IT Manager,2025-01-21T00:00:00.000Z,"Tammybury, United States of America",1.0,0.0,Resigned,On-site,1451129.0,Specialist
3109,EMP0003110,Veronica Kelly,Operations,Logistics Coordinator,2022-07-18T00:00:00.000Z,"New Kristine, Saint Pierre and Miquelon",3.0,3.0,Resigned,On-site,566106.0,Specialist
3110,EMP0003111,Edward Larsen,Finance,Accountant,2020-03-31T00:00:00.000Z,"Suarezberg, Sierra Leone",2.0,5.0,Active,Remote,446107.0,Analyst
3111,EMP0003112,Daniel Rogers,Marketing,SEO Specialist,2017-05-10T00:00:00.000Z,"Edwardstad, Libyan Arab Jamahiriya",5.0,8.0,Active,Remote,458826.0,Analyst
3112,EMP0003113,Daniel Phelps,Sales,Sales Director,2016-10-02T00:00:00.000Z,"East Mary, Jersey",3.0,8.0,Resigned,On-site,831825.0,Executive
3113,EMP0003114,Dr. Pamela Larsen,Finance,Financial Analyst,2022-04-17T00:00:00.000Z,"New Jill, Seychelles",3.0,3.0,Active,Remote,608282.0,Specialist
3114,EMP0003115,Troy Anderson,Marketing,Marketing Executive,2023-09-17T00:00:00.000Z,"Odonnellfurt, Turkey",3.0,1.0,Active,Remote,833691.0,Specialist
3115,EMP0003116,Christopher Hughes,Operations,Logistics Coordinator,2021-07-05T00:00:00.000Z,"Hansontown, Austria",4.0,4.0,Active,Remote,825100.0,Analyst
3116,EMP0003117,Gary Petty,IT,IT Manager,2019-06-15T00:00:00.000Z,"Grantmouth, Western Sahara",3.0,6.0,Active,Remote,2770418.0,Analyst
3117,EMP0003118,John Gonzalez,IT,Software Engineer,2015-11-24T00:00:00.000Z,"Kochchester, Madagascar",1.0,9.0,Active,On-site,1768714.0,Manager
3118,EMP0003119,Sarah Perkins,IT,DevOps Engineer,2020-09-21T00:00:00.000Z,"East Jessicamouth, Cambodia",3.0,4.0,Resigned,On-site,971215.0,Analyst
3119,EMP0003120,Brian Webb,Operations,Operations Executive,2015-01-21T00:00:00.000Z,"Melissamouth, Grenada",4.0,10.0,Active,Remote,812655.0,Manager
3120,EMP0003121,Terry Kim,Sales,Sales Executive,2013-06-23T00:00:00.000Z,"West Kenneth, Western Sahara",3.0,12.0,Active,Remote,640637.0,Principal
3121,EMP0003122,David Marshall,Marketing,Marketing Executive,2015-10-22T00:00:00.000Z,"Kellyberg, Micronesia",4.0,9.0,Active,On-site,1062360.0,Manager
3122,EMP0003123,Amanda Gutierrez,Marketing,Marketing Executive,2022-04-20T00:00:00.000Z,"New Michelle, Albania",3.0,3.0,Active,On-site,553522.0,Specialist
3123,EMP0003124,David Mitchell,Finance,Accountant,2022-10-13T00:00:00.000Z,"Victoriafurt, Seychelles",3.0,2.0,Active,Remote,644592.0,Specialist
3124,EMP0003125,Kimberly Johnson,Finance,Finance Manager,2021-05-01T00:00:00.000Z,"New Brianaville, Hungary",5.0,4.0,Terminated,On-site,2025446.0,Analyst
3125,EMP0003126,John Sanchez,IT,Software Engineer,2018-10-13T00:00:00.000Z,"Lake Michelle, Marshall Islands",3.0,6.0,Active,On-site,729468.0,Analyst
3126,EMP0003127,Bobby Powell,Marketing,SEO Specialist,2015-12-27T00:00:00.000Z,"New Robert, Thailand",5.0,9.0,Active,On-site,426840.0,Manager
3127,EMP0003128,Michelle Gomez,IT,CTO,2024-05-20T00:00:00.000Z,"Mullenton, Kiribati",4.0,1.0,Active,On-site,973571.0,Executive
3128,EMP0003129,Eileen Rogers,Marketing,Marketing Executive,2025-05-10T00:00:00.000Z,"Cynthiabury, Aruba",3.0,0.0,Terminated,Remote,931642.0,Specialist
3129,EMP0003130,Michael Smith,Finance,Finance Manager,2018-10-11T00:00:00.000Z,"South Ashley, Sao Tome and Principe",1.0,6.0,Active,Remote,1004981.0,Analyst
3130,EMP0003131,Michelle Prince,Finance,Financial Analyst,2022-03-04T00:00:00.000Z,"Lake Jacobhaven, Gabon",4.0,3.0,Active,On-site,1424894.0,Specialist
3131,EMP0003132,Christina Garcia,R&D,Product Developer,2022-12-07T00:00:00.000Z,"New Jamesberg, Togo",2.0,2.0,Active,Remote,1149704.0,Specialist
3132,EMP0003133,James White,Finance,Accountant,2022-05-05T00:00:00.000Z,"South Nicolebury, French Polynesia",1.0,3.0,Active,On-site,656231.0,Specialist
3133,EMP0003134,Colleen Alexander,IT,Software Engineer,2012-02-28T00:00:00.000Z,"Kingbury, Saint Helena",1.0,13.0,Active,On-site,1085816.0,Principal
3134,EMP0003135,Garrett Sanders,Operations,Operations Executive,2022-08-26T00:00:00.000Z,"West Alyssaport, Rwanda",3.0,2.0,Resigned,On-site,843717.0,Specialist
3135,EMP0003136,Barry Jackson,Marketing,Content Strategist,2020-11-10T00:00:00.000Z,"Port Catherinestad, Fiji",3.0,4.0,Active,Remote,760262.0,Analyst
3136,EMP0003137,Charles Flowers,Finance,Accountant,2022-02-18T00:00:00.000Z,"East Nicholashaven, Congo",1.0,3.0,Active,On-site,628050.0,Specialist
3137,EMP0003138,Travis Smith,IT,Software Engineer,2022-09-05T00:00:00.000Z,"West Randy, China",1.0,2.0,Active,On-site,1732628.0,Specialist
3138,EMP0003139,Jennifer Hamilton,R&D,Lab Technician,2019-11-04T00:00:00.000Z,"West Haley, Mexico",4.0,5.0,Active,Remote,710825.0,Analyst
3139,EMP0003140,Eric Tucker,HR,Talent Acquisition Specialist,2020-10-30T00:00:00.000Z,"Davidside, Grenada",4.0,4.0,Terminated,On-site,1058280.0,Analyst
3140,EMP0003141,Cindy Gonzalez,Marketing,Marketing Executive,2020-09-07T00:00:00.000Z,"Thompsonfort, Aruba",3.0,4.0,Active,On-site,970186.0,Analyst
3141,EMP0003142,Rebecca Edwards,Sales,Sales Executive,2016-05-21T00:00:00.000Z,"Christopherland, Slovakia (Slovak Republic)",5.0,9.0,Active,On-site,757410.0,Manager
